,Data,User,Pesan,Jam,Tanggal,Status
786,787,Jafar Sim,"Membalas : bisa juga 6-7-8-9  
Tulisan suhu master Billy     agak mencurigakan kalau ada tulisan wiim nya spti orang kalau baru pertama kali ketemu cici guru @RuiAuxilia grogi salfok    agro aja agro ajaaa skrg 1055",10:01:20 AM,Friday March 26 2021,Positif
787,788,Aho Lie,"Membalas : ya memang semua pada dasarnya support, resist dan volume pak. pattern sih mungkin bisa dibilang fitur tambahan yg mempercantik y
Ia krn pola jgn kan harian begitu ada berita jrlek semua kacau   ",9:57:48 AM,Friday March 26 2021,Hapus
788,789,Virgaust,"Membalas : Maaf para suhu   klo nurut saya yg paling akurat support resis aja terbukti akurat klo pola bisa berubah kapan aja sori......
ya memang semua pada dasarnya support, resist dan volume pak.
pattern sih mungkin bisa dibilang fitur tambahan yg mempercantik ya.
toh di pattern pun tetap selalu ada support dan resistnya sih",9:56:53 AM,Friday March 26 2021,Hapus
789,790,Shimano Aditya,"Membalas : WIIM nya masih ada 
Confirm mya hari ini kan?  ",9:54:25 AM,Friday March 26 2021,Hapus
790,791,Fajar Oktavaria,"Membalas : WIIM nya masih ada 
cape cape ngantri di bawah tapi disebut lagi   ",9:53:54 AM,Friday March 26 2021,Hapus
791,792,Aho Lie,Maaf para suhu   klo nurut saya yg paling akurat support resis aja terbukti akurat klo pola bisa berubah kapan aja sori......,9:53:27 AM,Friday March 26 2021,Hapus
792,793,Virgaust,"Membalas : jgn disebut2    nanti rame, khusus orang sabar wkwkw
koh Billy muncul di komen WIIM ini udah menjadi selling point tertentu. nilai Plus  ",9:52:47 AM,Friday March 26 2021,Positif
793,794,Billy,"Membalas : WIIM nya masih ada 
jgn disebut2    nanti rame, khusus orang sabar wkwkw",9:52:02 AM,Friday March 26 2021,Hapus
794,795,Kaanz ,CENT nya kek nya juga potensi HTF?,9:50:58 AM,Friday March 26 2021,Positif
795,796,Jafar Sim,"Membalas : @wealth88 nih kak ada calon HTF lagi kalau tertarik    tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu
Wiim jadwalnya di april 5 ya cici guru? Nah itulah anak jurusan KA pak @Virgaust , jangan kaget    ",9:50:36 AM,Friday March 26 2021,Hapus
796,797,Rui :rocket: :speedboat::dancer: ,"Membalas : WIIM nya masih ada 
@wealth88 nih kak ada calon HTF lagi kalau tertarik    tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu",9:49:34 AM,Friday March 26 2021,Positif
797,798,Virgaust,"Membalas : Siaapp berarti pola htf gagal, saya jalan jalan liat liat cuci mata dulu aja baru shopping,, yang agro yang agro 1060 1060 benta
ini gimana pak jualannya  
bapak nawarin 1060, tpi otw nya ke 1030.
ini ngajak amal bareng2 hahahah",9:49:14 AM,Friday March 26 2021,Hapus
798,799,R,ARA kan BVIC,9:48:58 AM,Friday March 26 2021,Positif
799,800,Jafar Sim,"Membalas : Iya, ga HTF bukan berarti ga naik ... saya komen kak @wealth88 karena dari kemarin semangat sekali biar HTF di DMMX
Siaapp berarti pola htf gagal, saya jalan jalan liat liat cuci mata dulu aja baru shopping,, yang agro yang agro 1060 1060 bentar lagi jalan bentar lagi jalan (mungkin) otw 1030 ayok ayok",9:47:56 AM,Friday March 26 2021,Bingung
800,801,Kaanz ,WIIM nya masih ada ,9:46:57 AM,Friday March 26 2021,Hapus
801,802,Rui :rocket: :speedboat::dancer: ,"Membalas : it's ok lah gak HTF juga. asal base nya kuat, apapun bisa terjadi kyk waktu itu IMAS gagal confirm pattern, tpi volume masih
Iya, ga HTF bukan berarti ga naik ... saya komen kak @wealth88 karena dari kemarin semangat sekali biar HTF di DMMX   ",9:46:30 AM,Friday March 26 2021,Positif
802,803,Virgaust,"Membalas : Tapi kayanya kudu ARA ini biar jebol resisten 496nya biar HTF kak  
it's ok lah gak HTF juga.
asal base nya kuat, apapun bisa terjadi  
kyk waktu itu IMAS gagal confirm pattern, tpi volume masih kecil. cuma delay 1 minggu sebelum :rocket::rocket::rocket:",9:45:12 AM,Friday March 26 2021,Negatif
803,804,Arif Robani,Mari masih alot ya ke 270,9:42:54 AM,Friday March 26 2021,Netral
804,805,Fajar Oktavaria,"Membalas : Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini  
dulu issp sekarang wmuu ya, masalahnya kalo wmuu saya bingung juga analisanya baru ipo bulan kemarin   ",9:37:46 AM,Friday March 26 2021,Bingung
805,806,Vincent,"Membalas : Haka WMUU
Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini  ",9:34:12 AM,Friday March 26 2021,Hapus
806,807,Humam,"Membalas : Haka WMUU
jangan lupa roketnya bang",9:34:03 AM,Friday March 26 2021,Hapus
807,808,JK Vm,Haka WMUU,9:32:53 AM,Friday March 26 2021,Positif
808,809,Jafar Sim,"Membalas : Volumenya juga mesti besar bukannya pak ?
Oiya ga usa dibahas lagi deh, kita bahas agro aja yuuukkk gaaeess,, gpp ga htf juga, chart daily dan weekly sudah menunjukkan candle reversal hari ini cmiiw cici guru  ",9:30:01 AM,Friday March 26 2021,Bingung
809,810,Rui :rocket: :speedboat::dancer: ,"Membalas : Photo
Tapi kayanya kudu ARA ini biar jebol resisten 496nya biar HTF kak  ",9:28:48 AM,Friday March 26 2021,Positif
810,811,Jafar Sim,"Membalas : Volumenya juga mesti besar bukannya pak ?
Nope, tudei masih masa konsolidasi volume harus rendah, senin baru meroket dengan volume besar, saya pasang buy 408 all in ga dapat  nih stress saya  ",9:28:22 AM,Friday March 26 2021,Positif
811,812,Jafar Sim,"Membalas : pak, biarkan saja senyap  
Oh iya ya    woke deh agro aja ayok ayok agro skrg 1060 feeling saya hari ini agro closing di 1030 
1030-1134-1208-1290 siapa mau serokk 1060 1060 ayok ayok",9:26:16 AM,Friday March 26 2021,Positif
812,813,Hendro Masori,"Membalas : Suhu-suhu sekalian, newbie mau tanya. Saya belum pernah rasain stocksplit. Misal emiten A ingin stocksplit dengan ratio 1:2. Ap
10 jadi 20. Kalau dijual 10 ya tinggal 10 dong
Membalas : Sekuritas SP ya pak de ?
   ",9:24:30 AM,Friday March 26 2021,Hapus
813,814,Satimin Sejati,"Membalas : Saya malah mikirnya DJI ijo aja IHSG kita merah, apalagi DJI merah hmm IHSG ungu xixixi
Hahaha",9:17:00 AM,Friday March 26 2021,Hapus
814,815,Fei,"Membalas : antm dorong ihsg  
Eric tohir effect ya ini",9:16:03 AM,Friday March 26 2021,Hapus
815,816,Bu Nana,Same uda 450,9:15:32 AM,Friday March 26 2021,Positif
816,817,as s,antm dorong ihsg  ,9:15:24 AM,Friday March 26 2021,Positif
817,818,Jafar Sim,"Dmmx tudeii gaaeess chart sesuai jadwal lukisan
Ini adalah foto",9:14:36 AM,Friday March 26 2021,Hapus
818,819,Fajar Oktavaria,"Membalas : begitu ihsg merah, aplikasi Protrader saya langsung bug ga bisa liat indeks
",9:11:17 AM,Friday March 26 2021,Hapus
819,820,Vivian,Mantoelll nih same,9:11:15 AM,Friday March 26 2021,Positif
820,821,Eddie,"Baru 10 menit open, BBCA udh dijual asing 50M, awalan yg buruk bagi IHSG   ",9:10:44 AM,Friday March 26 2021,Negatif
821,822,hery,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
merah artinya berani!!  ",9:10:35 AM,Friday March 26 2021,Hapus
822,823,Mini Me,"Ada apa dengan IHSG sih, sedih. Rasanya kayak di ghosting  ",9:10:17 AM,Friday March 26 2021,Negatif
823,824,Virgaust,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
seengganya, IHSG tampil apa adanya koh. merah ya merah   tidak membuat tersenyum diawal untuk disakiti kemudian  ",9:10:09 AM,Friday March 26 2021,Negatif
824,825,Faliq H,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
bursa lain merah, IHSG HALT!",9:09:24 AM,Friday March 26 2021,Netral
825,826,Hendra Choo,ihsg memang top     berani tampil beda..,9:08:57 AM,Friday March 26 2021,Hapus
826,827,Fajar Oktavaria,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
begitu ihsg merah, aplikasi Protrader saya langsung bug ga bisa liat indeks   ",9:08:45 AM,Friday March 26 2021,Negatif
827,828,Benhan,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
Kita udah bahas ini sejak minggu lalu... hehe seperti biasa berita keluar belakangan",9:08:32 AM,Friday March 26 2021,Hapus
828,829,Erich,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
namanya konsisten hu..    ",9:06:34 AM,Friday March 26 2021,Hapus
829,830,Billy,"Membalas : bursa lain bole ijo...ihsg harus merahhhhhh
tapiii...bursa lain merah ihsg pasti merah   ",9:05:57 AM,Friday March 26 2021,Negatif
830,831,Aliong,"Cuma 5 menit aja tahannya, sering konsul ke dokter ini hrsnya ihsg",9:05:55 AM,Friday March 26 2021,Hapus
831,832,Erich,bursa lain bole ijo...ihsg harus merahhhhhh,9:05:34 AM,Friday March 26 2021,Hapus
832,833,Aho Lie,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
Yg bener 168 pak hargsnys itu tau beritsnys  ",9:04:01 AM,Friday March 26 2021,Hapus
833,834,Bapakne Naila,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
Dah kedetek bot


Berikut ini adalahsaham-saham yang terindikasi terjadi crossing( transaksi tutup sendiri ) di pasar Negosiasi pada tanggal 2021-02-24

CENT; done at:168; value:2006.44 B
BBCA; done at:33875; value:294.49 B
ASII; done at:5752; value:150.46 B
BBRI; done at:4790; value:74.92 B
*)TLKM; done at:3540; value:73.27 B
*)MDKA; done at:2750; value:26.00 B

Kode saham dengan tanda *) adalah konstituen Indeks Saham Syariah Indonesia (ISSI) .",9:04:01 AM,Friday March 26 2021,Bingung
834,835,Kirana L,"Membalas : Jd ingat film Capt Phillips :ship:
Kaya insight sahamnya bakal naik ya pak",8:57:27 AM,Friday March 26 2021,Positif
835,836,Bapakne Naila,"Membalas : Lumayan sih volume 4 hari terakhir. Tapi ya bisa jadi ada yg akumulasi minor. MG contohnya masuk sejak 15 Mar di ESSA
Biasakan ga liat kode broker, full chart saja. Biar besok ga kaget wkwkw
Liatin fase akum, reakum, markup, distr, markdown. Teorinya wyckof sama dow kepake lah besok hehe",8:57:22 AM,Friday March 26 2021,Bingung
836,837,JSugiarto,"Membalas : deket somalia, dihijjack ga ya
Jd ingat film Capt Phillips :ship:",8:57:00 AM,Friday March 26 2021,Hapus
837,838,Rui :rocket: :speedboat::dancer: ,"Membalas : Meteor garden!    viral di binus  
Alamakkk     ... sama counter strike juga of course... jaman2 masa indah saya sama Nana   ",8:55:57 AM,Friday March 26 2021,Hapus
838,839,Benhan,"Membalas : Kalo saya sih ngira masih reakum lagi, bikin flag. Belum ada selling climaxnya, volume turun kmaren juga rendah
Lumayan sih volume 4 hari terakhir. Tapi ya bisa jadi ada yg akumulasi minor. MG contohnya masuk sejak 15 Mar di ESSA",8:54:21 AM,Friday March 26 2021,Hapus
839,840,Fajri Yusuf,"Membalas : Stock split beda sama deviden pak. Kalo mau dapet yang di split, stock nya ya harus di hold sampai hari perdagangan dengan nomin
Terima kasih para suhu atas penjelasannya kepada newbie ini   saya mengira ada reqdatenya. Saya sempet mikir wah bakalan cuan banyak dong kalo kita jual pas exdate, dN tetep dapet hasil splitnya saat reqdate   ",8:53:37 AM,Friday March 26 2021,Hapus
840,841,rigeladitya,"Membalas : Should be wise at the current condition of the market? I mean Mark meenermini just wrote a single notice that it may be only a s
cek lagi twitternya minervini bu... dia bilang dia stupid, sering CL tapi habis itu sahamnya terbang. sekelas minervini yang gain portonya sudah 57% YTD aja ngalamin kok  ",8:53:27 AM,Friday March 26 2021,Positif
841,842,Fajar Oktavaria,"Membalas : Sido, sma emtk ga dibnting
kata dibanting kurang tepat, koreksi sehat menurut saya (sido dan hoki, kalo emtk dia koreksi bentaran lalu lanjut trennya)",8:52:31 AM,Friday March 26 2021,Hapus
842,843,hery,"Membalas : Jadi dalam artian, apabila kita jual saham tsb saat exdate. Maka saat reqdate kita tdk akan menerima split tersebut ya hu ?
bukan menerima pak. ex-date itu mulai diperdagangkan dengan nominal baru. cum date hari terakhir dengan nomimal lama. bukan dapat atau tidak dapat",8:52:24 AM,Friday March 26 2021,Bingung
843,844,Petro,"Sido, sma emtk ga dibnting",8:50:22 AM,Friday March 26 2021,Bingung
844,845,Reny,"Membalas : Emang belum tentu sie, tapi melihat gelagat toko beras kemarin ditenggelamkan 7 hari 7 malam, makanya sedia pelampung kalau gak
Emtk engga.",8:49:48 AM,Friday March 26 2021,Hapus
845,846,Fajri Maulan Furqan,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
Stock split beda sama deviden pak. Kalo mau dapet yang di split, stock nya ya harus di hold sampai hari perdagangan dengan nominal baru.

Mungkin bapak ngiranya kayak deviden ya yang dicatat di cum date trus tetep dapet deviden walau dijual",8:49:28 AM,Friday March 26 2021,Hapus
846,847,Mbah Bedjo,"Membalas : bukan ARB, belum tentu itu. @C4lcio belum tentu juga pak. harga sahamnya dibagi pak, jika SS dengan rasio 1:3 misalnya, harga
Emang belum tentu sie, tapi melihat gelagat toko beras  kemarin ditenggelamkan 7 hari 7 malam, makanya sedia pelampung kalau gak bs berenang",8:48:58 AM,Friday March 26 2021,Hapus
847,848,Andre Salim,"Membalas : How Stocks are Sold  A good business man advertises his goods and that is what the manipulators do. When they wish to distribut
replace ""stock"" with everything include religion, politic, etc  ",8:48:52 AM,Friday March 26 2021,Hapus
848,849,Rolando,"Membalas : Jadi dalam artian, apabila kita jual saham tsb saat exdate. Maka saat reqdate kita tdk akan menerima split tersebut ya hu ?
mana ada reqdate dalam SS",8:48:38 AM,Friday March 26 2021,Hapus
849,850,Fajri Yusuf,"Jadi dalam artian, apabila kita jual saham tsb saat exdate. Maka saat reqdate kita tdk akan menerima split tersebut ya hu ?",8:48:09 AM,Friday March 26 2021,Hapus
850,851,Rolando,"Membalas : Arb pak
bukan ARB, belum tentu itu.

@C4lcio belum tentu juga pak.

harga sahamnya dibagi pak, jika SS dengan rasio 1:3 misalnya, harga sahamnya jadinya dibagi 3,
tapi lot yang dimiliki juga dikali 3,
semua terjadi ketika exdate, tidak ada proses lagi setelahnya.
hitungan2 bapak diatas itu ndak valid.",8:46:56 AM,Friday March 26 2021,Negatif
851,852,Bennnn,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
Bukan dapet om
Yg 10 lot 940 td jdi 20 lot 465",8:44:37 AM,Friday March 26 2021,Hapus
852,853,Fajri Yusuf,"Membalas : tahu ndak apa yang terjadi di exdate ketika SS?
Arb pak",8:44:28 AM,Friday March 26 2021,Negatif
853,854,Aliong,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
Bukan gitu om, ss ga dapat saham baru lg, harga sama lot saham aja yg berubah sesuai rationya",8:44:28 AM,Friday March 26 2021,Bingung
854,855,Rolando,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
tahu ndak apa yang terjadi di exdate ketika SS?",8:44:18 AM,Friday March 26 2021,Hapus
855,856,Fajri Yusuf,"CMIIW, harusnya kita untung dong ? 
Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pada closing cumdate. 

Keesokan harinya saat exdate ARB, sehingga turun ke Rp. 930x10lot = Rp. 930.000 dan kebetulan seluruh lot kita terjual pada saat itu jadi saya merugi Rp.10.000. 

Lalu saya akan dapat 20 lot cuma-cuma saat reqdate ? Yang mana kalau kita jual 20 lot di saat SS = 20 lot x 465 = Rp. 930.000",8:41:54 AM,Friday March 26 2021,Bingung
856,857,mY,"Membalas : Kalau ada puluhan ribu lot keluar dari sekuritas XX di SSMS ya saya CL berarti.
Sekuritas SP ya pak de ?",8:41:50 AM,Friday March 26 2021,Hapus
857,858,Benhan,"Membalas : Lha.... Sama..... Saya jurusan IT tapinya    
Pak Jafar ternyata ga tua2 amat ya... haha baca postingnya saya bayangin umur 60-an, ternyata segenerasi   ",8:41:37 AM,Friday March 26 2021,Hapus
858,859,Benhan,"How Stocks are Sold

 A good business man advertises his goods and that is what the manipulators do. When they wish to distribute stocks and get them into the hands of the public, they use the newspapers in every way possible to advertise the stock. Their fluctuations are given wide publicity and everything possible is done to attract the public.
It requires wide fluctuations and activity to entice the public to take a hand. 

They may pay very little attention
to a stock selling around 40 when it is only fluctuating 5 or 6 points in three or four months, but when this same stock reaches 150 and begins to fluctuate 5 and 10 points each day, everybody talks about it. They see great opportunities for making big profits and begin to trade in it. The result is that the wide publicity and advertising induces the public to buy all the stock at a high price. Then the decline starts. They hold on and hope, and nothing much is said about it until the stock gets near the bottom, when all the bad news comes out and everybody talks about it. ",8:39:59 AM,Friday March 26 2021,Bingung
859,860,Erich,"Membalas : https://www.cnbcindonesia.com/market/20210326073918-17-232977/catat-erick-umumkan-indonesia-battery-corporation-sore-ini
sell on news?? makin ancur dunk si TIA itu  ",8:38:57 AM,Friday March 26 2021,Negatif
860,861,Bapakne Naila,"Membalas : Karena masih distribusi. Ini sama dengan SAME juga
Kalo saya sih ngira masih reakum lagi, bikin flag. Belum ada selling climaxnya, volume turun kmaren juga rendah",8:38:57 AM,Friday March 26 2021,Negatif
861,862,Salim,Info tentang ri brms dong suhu  ,8:34:26 AM,Friday March 26 2021,Hapus
862,863,Benhan,"Membalas : mantap, 2 hari ini harga dijaga sih padahal merah padam IHSG
Karena masih distribusi. Ini sama dengan SAME juga",8:33:56 AM,Friday March 26 2021,Hapus
863,864,Fajri Yusuf,"Suhu-suhu sekalian, newbie mau tanya. Saya belum pernah rasain stocksplit. Misal emiten A ingin stocksplit dengan ratio 1:2.

Apakah kalo saya beli 10 lot saham saat cumdate SS, lalu saya jual pas exdate SS, saya akan tetap mendapat 20 lot saham stocksplit saat REQDATE ? @luckv02 @hmasori @RuiAuxilia mohon pencerahannya  ",8:32:39 AM,Friday March 26 2021,Hapus
864,865,rahmad,"Membalas : Dinaikkin donk biar ritel tertarik beli. Dibuat kayak anak tangga sampai distribusinya habis... bisa lama ini kalau barangnya ba
mantap, 2 hari ini harga dijaga sih padahal merah padam IHSG",8:32:15 AM,Friday March 26 2021,Bingung
865,866,Bapakne Naila,"Membalas : Dinaikkin donk biar ritel tertarik beli. Dibuat kayak anak tangga sampai distribusinya habis... bisa lama ini kalau barangnya ba
Coba chart dulu, bisa ditrawang2 ga",8:32:11 AM,Friday March 26 2021,Hapus
866,867,Benhan,"Membalas : akumulasi sudah cukup berarti mau dinaikkan dulu apa mau disiram sampe harga awal di 100an lagi?
Dinaikkin donk biar ritel tertarik beli. Dibuat kayak anak tangga sampai distribusinya habis... bisa lama ini kalau barangnya banyak",8:31:41 AM,Friday March 26 2021,Bingung
867,868,rahmad,"Membalas : Ketika berita positif dikeluarkan untuk salah satu emiten, itu pertanda akumulasi sudah cukup dan insider siap TP. Ngundang reta
akumulasi sudah cukup berarti mau dinaikkan dulu apa mau disiram sampe harga awal di 100an lagi?",8:30:03 AM,Friday March 26 2021,Bingung
868,869,Mas Bro,"Membalas : lagian ga ikutan tren digital2 sih kayak ihsg   stuck kan..coba kapal digital, ga akan stuck lama gitu  
Kapal digital        ",8:25:07 AM,Friday March 26 2021,Hapus
