User,Pesan,Jam,Tanggal,Status
Gekwid Gekwid,Ini Bank kok naik2 kepuncak terus yaa,10:58:00 AM,Wednesday April 14 2021,Positif
Aho Lie,"Membalas : Aho mudah2an cent bisa close di atas 315 om. klo bisa bakal lanjut lagi
Klo tembus cent udah kisaran diatas 300 jd  suport br ",10:57:18 AM,Wednesday April 14 2021,Positif
panjianom,"Membalas : Ia mudah2 an udah dekat senin 12 april amin  
Aho mudah2an cent bisa close di atas 315 om. klo bisa bakal lanjut :rocket::rocket: lagi",10:55:05 AM,Wednesday April 14 2021,Positif
Manusia Silver,"Membalas : BMAS ada story apa ya om? Kok nanjak terus beberapa hari terakhir? Ada isu merger n akuisisi?
Bmas mau dicaplok K bank nambah porsi dr 10% ke 40%",10:51:35 AM,Wednesday April 14 2021,Positif
Hendra,"Membalas : Cent nunggu dibawah lg ya  ..
270 moga dijemput lagi  ",10:51:17 AM,Wednesday April 14 2021,Positif
Windiyanto Ajie Nugroho,"Membalas : Photo
BMAS ada story apa ya om? Kok nanjak terus beberapa hari terakhir? Ada isu merger n akuisisi?",10:50:52 AM,Wednesday April 14 2021,Positif
Hendra Choo,ERAA ok    ,10:38:13 AM,Wednesday April 14 2021,Positif
Rikzaaa Kamil,"Membalas : iya saya tipenya all in, sisa dana cash paling cuma 15% Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepe
Belajar dari kesalahan ya, kak. 
saya juga CL SAME, lalu sekarang udah cuan kotos2, meskipun belinya nggak banyak  ",10:37:39 AM,Wednesday April 14 2021,Positif
Felix,Eraa :rocket::rocket:,10:34:48 AM,Wednesday April 14 2021,Positif
Mic,Bank naim terus auto pilot supirnya,10:28:40 AM,Wednesday April 14 2021,Positif
Puspita Wardani,"Skrg gk punya CENT lg. Tinggal ASSA aja  , aamiin semoga ijo royo2 smua portonya  ",10:26:53 AM,Wednesday April 14 2021,Positif
Puspita Wardani,"Membalas : Amin gak cent lg 
ASSA aja skrg ko   kemarin sdh jual bersih saya  ",10:25:41 AM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Saran saya cuma satu sih, rajin2lah CL .... saya so far dari Agustus tahun lalu start sampai sekarang modal malah bertumbuh lumayan ....   ",10:10:05 AM,Wednesday April 14 2021,Positif
Dirga,"Membalas : ini mah mending. gw main dr november skrg aja masih bingung cara balikkin modal awal. cuan mah gw bdo sih udah ilang semua ngga
sebaiknya jgn terlalu fokus ke balikin modal awal, resikonya bs revenge trade, lebih nekat.

Ini saya masih minus 30% sejak saya awal mulai trading dari 2019. Skrg akhirnya mulai bs fokus gmn bs bangun porto dan profit scara konsisten",10:09:28 AM,Wednesday April 14 2021,Positif
Mic,MLPL tarik sis semongko,10:01:26 AM,Wednesday April 14 2021,Positif
Aho Lie,"Membalas : CENT tembus 300 ga ya hari ini
Udah tp pak  ",9:56:40 AM,Wednesday April 14 2021,Positif
Mic,"MPPA MLPL HAKA !!!!
Ini adalah foto",9:56:16 AM,Wednesday April 14 2021,Positif
Raditbima,Yuk MPPA sebelum nabrak atas  ,9:56:13 AM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"mari kita tunggu   

yang haka di 298 banyak ....
Ini adalah foto",9:52:49 AM,Wednesday April 14 2021,Positif
Ext,"Membalas : CENT tembus 300 ga ya hari ini
Sudah sempat di 302 pak",9:49:55 AM,Wednesday April 14 2021,Positif
Benhan,CENT tembus 300 ga ya hari ini,9:48:43 AM,Wednesday April 14 2021,Positif
Suyanto SK,"Membalas : Photo
haka !
big akum kemarin ERAA kemairn.....",9:36:17 AM,Wednesday April 14 2021,Positif
Hendra Choo,"ERAA rata2 net buy.
Ini adalah foto",9:36:05 AM,Wednesday April 14 2021,Positif
Hendra Choo,"kondisi bank rata2 hanya 2% an tahun ini, jadi kalo ada yg bagi lebih berarti kinerja perusahaan ok walau pandemi.",9:22:02 AM,Wednesday April 14 2021,Positif
Ext,"Setiap harinya, mppa selalu membuat kesenangan pribadi",9:19:11 AM,Wednesday April 14 2021,Positif
Mic,ABBA MARI HAKA,9:18:48 AM,Wednesday April 14 2021,Positif
Oki Oce,Mppa  ,9:18:07 AM,Wednesday April 14 2021,Positif
Erich,"Membalas : Iya mending dividen normal
bjbr emg sgitu kisarannya biasa..yg ideal bagi staon 4x sih...",9:16:56 AM,Wednesday April 14 2021,Positif
Hendra Choo,"DMAS  jual LQ nya cakep, deviden bisa smp 10%. cicil....",9:11:35 AM,Wednesday April 14 2021,Positif
Hendra Choo,"BJBR deviden hri ini,  6%an dri hrg skrg. lumayan lah.",9:10:34 AM,Wednesday April 14 2021,Positif
Benevelen,Aowkk bbri naik kirain sekarang turun lagi hadeuh padahal mau avg,9:08:47 AM,Wednesday April 14 2021,Positif
Yudha,Yg angkat indeks lgsg bbca & bbri. Kyknya rebound hari ini  ,8:57:40 AM,Wednesday April 14 2021,Positif
Bu Nana,Asii sekarang sentuh ma200 monthly smoga kuat y,8:34:40 AM,Wednesday April 14 2021,Positif
Ronny,"Membalas : Kata tmn2 ihsg naik turun itu permainan psikologi, siapa yg bikin naik turun? Apakah murni dr market?
Bbca bbri dan big cap lainnya yg bikin naik turun. Siapa yg naik turunkan big cap? Asing.",8:27:20 AM,Wednesday April 14 2021,Positif
Eko Bawono,Semalem ada yg posting #SAME Highest di 600an. Kl di TV di 500an. Kl yahoo fin memang 600an.,8:22:45 AM,Wednesday April 14 2021,Positif
Kaanz',"Membalas : kalo ga ada celah ya mmg ga bisa dimasuki Pak   
Pasti adalah momen pasti akan selalu ada pak , kemarin udh balik ke 515 ga ambil karna ga ada cash ",4:41:30 AM,Wednesday April 14 2021,Positif
Erich,Lg galau di shake market sana sini  ,10:58:44 PM,Wednesday April 14 2021,Negatif
Melvin E. S.,"Ada guyuran hari ini ... Perlu hati hati mana tahu Bandar sudah main belakang mindahin barang. Semoga tetap uptrend...
Ini adalah foto
",10:29:15 PM,Wednesday April 14 2021,Negatif
Billy,"Membalas : Dampaknya ke ihsg biasanya apa ko kalau data inflasi mereka jelek
Terbalik pak.. Saat ini market pngn inflasi nya ga terlalu tinggi.. Dlu mereka pngn inflasi.. Klo ngikutin apa mau nya wallstreet ya bakal terombang ambing.. Emg narasi yg sengaja dibuat media.. Makanya ikuti trade plan Aj..
",5:53:51 PM,Wednesday April 14 2021,Negatif
OL00 Oles sandro,"Membalas : Its just a cycle pak, masa lupa gimana indeks waktu running november-januari
Cuan nov-januari hilang cuma karna maret april hiks",5:39:43 PM,Wednesday April 14 2021,Negatif
Denny Iskandar,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
hutang 3% lagi ya hu Bil..  ",4:35:07 PM,Wednesday April 14 2021,Negatif
Erich,"Membalas : Kalo besok merah gmn?  
kluarin lg news ritel indo pada kabur ke market sebelah   ",2:59:06 PM,Wednesday April 14 2021,Negatif
Kirana L,Menurut pemahaman dari para line reader hampir bpk... kalo bsok ijo jumat ati2 banget karena bisa candle drop star,2:57:11 PM,Wednesday April 14 2021,Negatif
RBTAN59,"Membalas : Berat klo dibawah 282 hr ini 
iyah owe jg udah keluar dulu di 290 pindah duduk ke gerbong mppa   ",2:43:05 PM,Wednesday April 14 2021,Negatif
Supriadi,"Awas BANK bandarnya lgi ugal""an..jamgan sampe nasibnya sama kaya BNBA yg di ARB berjilid""",2:00:57 PM,Wednesday April 14 2021,Negatif
DenmasBams,"Membalas : Ini Bank kok naik2 kepuncak terus yaa
Kalo suspend lagi. Panjang",10:58:44 AM,Wednesday April 14 2021,Negatif
Puspita Wardani,"Membalas : Cent nunggu dibawah lg ya  ..
Iya    ",10:50:02 AM,Wednesday April 14 2021,Negatif
Aldo,"Membalas : ini mah mending. gw main dr november skrg aja masih bingung cara balikkin modal awal. cuan mah gw bdo sih udah ilang semua ngga
Jangan di kejar. ruwet nanti. di bawa enjoy ama pasrah aja ",10:13:41 AM,Wednesday April 14 2021,Negatif
Aho Lie,"Membalas : MPPA itu bisnis penyesalan (menyesal kenapa waktu itu CL hihi)
   ",10:09:30 AM,Wednesday April 14 2021,Negatif
Oki Oce,MPPA itu bisnis penyesalan (menyesal kenapa waktu itu CL hihi),10:08:46 AM,Wednesday April 14 2021,Negatif
Andre Salim,"Membalas : BJBR deviden hri ini, 6%an dri hrg skrg. lumayan lah.
thn lalu div gede besok dibanting 2x arb",9:15:25 AM,Wednesday April 14 2021,Negatif
Avianto,"Membalas : Bbca bbri dan big cap lainnya yg bikin naik turun. Siapa yg naik turunkan big cap? Asing.
Selain asing net sell, juga mempengaruhi psikologis bandar dan retail utk ikut SELL... Jadi makin dalam",8:33:17 AM,Wednesday April 14 2021,Negatif
Arsyad,"Membalas : aku aja ngerasa.. menjadi trader sekaligus investor itu setengah mati susahnya.. sdh tau kalo ICBP, BBCA dan ASII tuh scr PBV s
naiknya susah, turunnya bablas",7:44:18 AM,Wednesday April 14 2021,Negatif
Rays_Man,"Membalas : Di fase manakah Anda hari ini? Saya baca kemarin beberapa mulai nulis yg senada dg:  maybe the markets just aren t for me... 
capitulation - depression  ",7:25:16 AM,Wednesday April 14 2021,Negatif
Rui :rocket: :speedboat::dancer: ,"Membalas : same insight target long runnya di berapa ce ?
sampai jebol MA50 saya baru buka gembok kak",11:19:25 AM,Wednesday April 14 2021,Netral
Hendra Choo,Yg bagus utk d hold BJTM sama DMAS. sama menyambut lebaran saham konsumer good.,9:18:05 AM,Wednesday April 14 2021,Netral
Eviros,"Membalas : oiya, apakah tdk ada yg mantau SRTG? ada news kalo mau buyback juga dan mau SS.. kayaknya menarik.. *disclaimer on
Menarik tpi lotnya rebutan",10:24:14 PM,Wednesday April 14 2021,Positif
Rays_Man,"oiya, apakah tdk ada yg mantau SRTG? 
ada news kalo mau buyback juga dan mau SS.. 
kayaknya menarik..
*disclaimer on",10:23:11 PM,Wednesday April 14 2021,Positif
Rays_Man,"Membalas : Krena mbak2 lbih galak klo di galakin   
haha.. iya juga sih   
tp ikut senang hari ini pd banyak yg yiha2.. 
meski aku gak sabaran ama mdka pdhal sdh yakin kalo bakal rebound.. tp ini pengalaman berharga sama analisa pribadi.. sdh senang dpt cuan dr 2 emiten pengganti..",10:19:43 PM,Wednesday April 14 2021,Positif
Rays_Man,"Membalas : RALS.. ternyata ga bikin sideway langsung di hajar keatas  
mau buyback",10:01:55 PM,Wednesday April 14 2021,Positif
Rays_Man,"Membalas : yuk saya temenin antri waktu koreksi nanti kak      Rheumasonnya mana rheumasonnya?
saya TP bertahap sampai 340   sisa cuan aja di porto.. nunggu dikasih koreksi.. 
tp kmaren tp assa di 2100 eh msh kabur   
tp dah mayan deh, CL di INCO diganti assa dan cent   ",9:50:49 PM,Wednesday April 14 2021,Positif
Aho Lie,"Membalas : bersyukur blom pernah kena penyakit ini krn cent sdh dianalisa sama koh Aho... sdh tebel keyakinan nya
Mantep srkrg kits incer 370 380 dulu tp bikin base baru masuk yg terljr masuk sabar aja  ",7:12:36 PM,Wednesday April 14 2021,Positif
RBTAN59,bersyukur blom pernah kena penyakit ini krn cent sdh dianalisa sama koh Aho... sdh tebel keyakinan nya ,7:11:32 PM,Wednesday April 14 2021,Positif
Eko Bawono,"#CENT. Sdh breakout 302. Beberapa stasiun yg bs dijadikan target.
Ini adalah foto",6:08:14 PM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Membalas : Cent blim ada info ha lapan RI
Sudah ada kak, silakan di cek di IDX",5:30:53 PM,Wednesday April 14 2021,Positif
Alzur Zanni,Cent blim ada info ha lapan RI,5:24:18 PM,Wednesday April 14 2021,Positif
Ronny,Kayak poll taun2 lalu. Networth tau2 berapa triliun   ,4:29:57 PM,Wednesday April 14 2021,Positif
Poniman,"Membalas : ini realita pergerakan hargasaham 
Kaya MPPA ,  harga tetap naik kenceng ya Om    ",4:15:06 PM,Wednesday April 14 2021,Positif
Eru Yagami,"Saya CL PGAS dan masuk ICBP semoga keputusan yang tepat
",3:54:25 PM,Wednesday April 14 2021,Positif
Rosabillity,"Membalas : Uda dkt2 banget sama ATH
Eraa mantap hari ini",3:39:09 PM,Wednesday April 14 2021,Positif
RBTAN59,"hari ini Fren jd pendonor ihsg   
312b",3:16:52 PM,Wednesday April 14 2021,Positif
Reny,"Membalas : Kalo bgt perlu melihat kembali tujuan buyback saham oleh emiten, contohnya SIDO thn 2015 buyback karena harga saham pada saat it
Mulai akhir Jan kemarin SIDO menjual kembali saham hasil buybacknya yg disimpan sbg  saham treasury krn sudah expired ",3:16:07 PM,Wednesday April 14 2021,Positif
Fajar Oktavaria,"Membalas : Iya mas, ga ada yg nyanggah polanya mas kan. Saya cmn bilang bisa bikin SSP.
kalo masih fase 1 jangan terlalu dipusingkan pak baik itu htf atau ssp, kalau udah lewat fase 2 baru bagus untuk di pantengin *salah satu saran biar ga fomo karna suatu pola seperti HTF/SSP",3:05:56 PM,Wednesday April 14 2021,Positif
Reny,"Membalas : Saha ga paham mekanismenya gmn, coba liat history SCMA dari sept - desember, dia buyback jg. Lihat historis harganya
Kalo bgt perlu melihat kembali tujuan buyback saham oleh emiten, contohnya SIDO thn 2015 buyback karena harga saham pada saat itu berada dibawah nilai wajarnya atau undervalued",3:04:49 PM,Wednesday April 14 2021,Positif
Yosua Sitompul,"Membalas : https://www.tradingview.com/x/g5L4ya1A/
Ngarti mas. Makin banyak pola makin bagus dong ya. Ya kalo ga tutup di yg saya sebutin jg gpp.",3:00:31 PM,Wednesday April 14 2021,Positif
Ardi,regional udh mendukung nih hangseng nikkei udh makin menarik semoga aja amin,2:57:44 PM,Wednesday April 14 2021,Positif
Yosua Sitompul,"Membalas : ditutup >580 juga udah cantik karna pola, atau >605 pola yang dijelaskan pak guru di gemas yang baru
Kalo 640 bisa bikin pola SSP di weekly kak candle 1  ",2:47:24 PM,Wednesday April 14 2021,Positif
Faliq H,"Membalas : Bandar zp kebangentan hu,langsung di hajar aja  
Lah rals emang mau buyback pake kim eng",2:46:40 PM,Wednesday April 14 2021,Positif
Fajar Oktavaria,"Membalas : Eraa kalo tutup di 640 cakep nih
ditutup >580 juga udah cantik karna pola, atau >605 pola yang dijelaskan pak guru di gemas yang baru
",2:38:34 PM,Wednesday April 14 2021,Positif
Adi Setiawan,Rals bo 820 lanjut ke 850,2:38:25 PM,Wednesday April 14 2021,Positif
Yu. Ni,Rals baiknya tp atau ngga ya?,2:36:52 PM,Wednesday April 14 2021,Positif
Ahmad Rifai,"Membalas : Eraa kalo tutup di 640 cakep nih
udh TP eraa 645 amanin cuan dulu",2:36:13 PM,Wednesday April 14 2021,Positif
Yosua Sitompul,Eraa kalo tutup di 640 cakep nih,2:25:52 PM,Wednesday April 14 2021,Positif
Dream Big,BNII ngegas,2:02:17 PM,Wednesday April 14 2021,Positif
Billy,"Membalas : RALS.png
RALS.. ternyata ga bikin sideway langsung di hajar keatas  ",1:54:15 PM,Wednesday April 14 2021,Positif
45$$3 Chandera Husin,BK dan AK kesurupan beli ZINC   ,1:52:56 PM,Wednesday April 14 2021,Positif
45$$3 Chandera Husin,"Yang punya Zinc... tadi dikasi beli 134 ... ID sudah cukup jual hari ini....bentar lagi ngak dapat lagi.... tinggal naiknya aja....  

Zinc saya target 170

Baru 15 menit sudah 30M transaksi zinc  ",1:46:56 PM,Wednesday April 14 2021,Positif
Yu. Ni,Waw RALS  ,1:46:25 PM,Wednesday April 14 2021,Positif
JO,BGTG Rebound   ,1:44:45 PM,Wednesday April 14 2021,Positif
WA,Duh pengen HAKA CENT  ,1:43:46 PM,Wednesday April 14 2021,Positif
45$$3 Chandera Husin,Yang punya Zinc... tadi dikasi beli 134 ... ID sudah cukup jual hari ini....bentar lagi ngak dapat lagi.... tinggal naiknya aja....  ,1:43:38 PM,Wednesday April 14 2021,Positif
Billy,"Membalas : LPPF.png
Happy cuan",1:38:01 PM,Wednesday April 14 2021,Positif
wahyudi aja,Jarumnya cent mulai muncul,1:36:45 PM,Wednesday April 14 2021,Positif
Bang Zalie,"ESSA buy if break >412
Ini adalah foto",1:32:33 PM,Wednesday April 14 2021,Positif
Nauval,Essa yuk sesi 2,1:28:05 PM,Wednesday April 14 2021,Positif
Bang Zalie,"CENT break >302
Ini adalah foto",1:27:49 PM,Wednesday April 14 2021,Positif
Muhammad Repi,"Membalas : Agan masuk apa ya kira  ini
Cocol same",1:23:23 PM,Wednesday April 14 2021,Positif
   ,"eraa masuk skrg ketinggian ngga ya
",1:22:37 PM,Wednesday April 14 2021,Positif
Novine 90210,"  lomba sama same...
ri same sih bagus bgt..  ",1:19:12 PM,Wednesday April 14 2021,Positif
Novine 90210,"Membalas : Waduh assa nya jgn ngebut2
iya Ko...setuju
stabil aja naiknya....manis2 sopan...
assa juga ada ri jg bukan cm belum ada kelanjutan beritanya.
7 jan 21 
ara 1x udh uma soalnya... 
Membalas : How high CENT can go
400 sampe ga kira2 sebelum ri...?
ngarep 2x harga tebus min",1:13:06 PM,Wednesday April 14 2021,Positif
re,"Regional ijo royo""   
Diantara bank digital lain agro nih paling murah ga sih cmiiw   ",12:58:09 PM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Membalas : Bareng yaa @RuiAuxilia    
SAME SAME na hey hey HAKA HAKA hey heyyy :hearts::hearts:",12:50:41 PM,Wednesday April 14 2021,Positif
Hasan Karsono,"Membalas : AGII hari ini meroket
kena ROKET..bablas",12:33:42 PM,Wednesday April 14 2021,Positif
Adam Faritzs,"Membalas : Saya masi harus belajar tektokan yang baik ni buat nambah amunisi Sesi 2 CENT bisa seru, apakah ARA atau jarum suntik
ARA kan ciiiii      ",12:27:30 PM,Wednesday April 14 2021,Positif
Arief,"Membalas : Sebulan itu sebentar kak, saya dulu nunggu SAME sampe RI hampir 2 bulan
""saya kan mau nya cuan beli hari ini langsung terbang kak""   ",12:17:22 PM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Membalas : keren sebulan nunggu nya ya pak..
Sebulan itu sebentar kak, saya dulu nunggu SAME sampe RI hampir 2 bulan  ",12:16:30 PM,Wednesday April 14 2021,Positif
rey,bandar akum fren di 94,11:46:33 AM,Wednesday April 14 2021,Positif
Donie Cannavaro,"Membalas : Photo
FREN potensi CnH",11:44:29 AM,Wednesday April 14 2021,Positif
Risky Hanafi,"Membalas : ZINC ada apa ya kok gila banget hari ini
Mau RUPS? Atau gemana?",11:42:03 AM,Wednesday April 14 2021,Positif
Risky Hanafi,ZINC ada apa ya kok gila banget hari ini,11:41:02 AM,Wednesday April 14 2021,Positif
RBTAN59,"Ini adalah foto
gendeng boss Fren modalin kerek hrg sampe 182 b baru di sesi 1   ",11:36:37 AM,Wednesday April 14 2021,Positif
rahmad,"Membalas : Jebol ya ceilingnya ESSA
412 nya belum pak  semoga jebol ya pak sekalian nembusin ath nya",11:35:41 AM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Membalas : Gantian dulu ya Kak Rui, nanti ada gilirannya lagi same yiha yiha  
SAME always yiha2 sih saya ini   ",11:35:32 AM,Wednesday April 14 2021,Positif
Benhan,"Membalas : mungkin ada waktunya pak, lama kelamaan resist kuat jadi support kuat
Jebol ya ceilingnya ESSA",11:34:23 AM,Wednesday April 14 2021,Positif
Billy,"Membalas : ESSA.png
Happy cuan",11:32:39 AM,Wednesday April 14 2021,Positif
Firdaus,"Membalas : SAMEnya kan udah yiha yiha yiha yiha yiha yiha yiha yiha yiha x infinity Pak  
Gantian dulu ya Kak Rui, nanti ada gilirannya lagi same yiha yiha  ",11:32:24 AM,Wednesday April 14 2021,Positif
Hadi P,maha essa brangkat  ,11:32:10 AM,Wednesday April 14 2021,Positif
Billy,"Membalas : FREN.png
Happy cuan juga",11:31:21 AM,Wednesday April 14 2021,Positif
RBTAN59,"Membalas : Hehe ARTO saya masih hold nih. Lumayan 20% dari porto dan sampai skrg belum TP. Kalau yg ini hold keras deh sampai IPO Gojek.
arto spt nya akan stock split lalu Ri lg  ",11:31:08 AM,Wednesday April 14 2021,Positif
RBTAN59,"Membalas : Cusn kotos bisa sewa pesawat pribadi nih lebaran  
om Benhan dah ucap cent minggu ini bakal terbang   ",11:23:35 AM,Wednesday April 14 2021,Positif
RBTAN59,"Membalas : Kalau saya yakin dibawa diatas rp 100, cuma kapannya ( 1 minggu, 2 minggu, 3 minggu ) yg belum tau
congrats pak Pohai.. analisa . Fren n mppa nya on the track   ",11:21:24 AM,Wednesday April 14 2021,Positif
Nanang Eko,"Membalas : TP CENT ah
Wahh di tp om ben bisa longsor nih kyanya ",11:19:56 AM,Wednesday April 14 2021,Positif
Benhan,TP CENT ah,11:19:18 AM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"CENT ini ada dasarnya untuk kenaikan harga, dia mau RI .... itu yang biasanya kena UMA kan saham2 yang ga jelas kenaikannya atas dasar apa... Ga semua saham kalau ARA pasti kena UMA .....",11:19:13 AM,Wednesday April 14 2021,Positif
Indra,Cent ada CA kan? Biasa aman itu bila ada CA,11:17:42 AM,Wednesday April 14 2021,Positif
Benhan,How high CENT can go,11:16:53 AM,Wednesday April 14 2021,Positif
Chris Tian Tee,"Membalas : Waduhwaduhh CENT naiknya trlalu ugal an ga nih ci @RuiAuxilia
siap2 cent kena uma.. bei suka begitu",11:14:28 AM,Wednesday April 14 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Membalas : Waduhwaduhh CENT naiknya trlalu ugal an ga nih ci @RuiAuxilia
Biar saja kak, biar yang sudah punya barang di harga bawah pada seneng  

Kita lihat sesi 2 bagaimana nanti   ",11:14:09 AM,Wednesday April 14 2021,Positif
Nanang Eko,Waduhwaduhh CENT naiknya trlalu ugal an ga nih ci @RuiAuxilia  ,11:13:09 AM,Wednesday April 14 2021,Positif
apieth,Mcor diem  ijo,11:11:05 AM,Wednesday April 14 2021,Positif
Chris Tian Tee,wah pak Aho senang sekali nih pasti... sales nya cent,11:10:43 AM,Wednesday April 14 2021,Positif
