,Pesan,Status
1467,"Membalas : makasih pak, berkat bapak saya masih hold cent   
Saya TP separuh di 320, nanti masuk lagi pas koreksi",Positif
1468,"Membalas : Guys... Zinc bener2 ada sesuatu... BK net buy lagi pagi2....  
kemarin asing masuk besar juga",Positif
1469,Yp cuan lebar di Film,Positif
1470,Bgtg ancang2,Positif
1471,CENT bisa bikin support baru di 320 nih minggu depan,Positif
1472,Bksl lg digoreng kakak,Positif
1473,"Membalas : ERAA mentok resist. out dlu . ketemu lagi nanti d 560-570  
Yap saya juga tp",Positif
1474,ERAA mentok resist. out dlu . ketemu lagi nanti d 560-570  ,Positif
1475,Guys... Zinc bener2 ada sesuatu... BK net buy lagi pagi2....  ,Positif
1476,"Ketika sahamnya dinaikkan, biasa RF jualan dulu, nyiapin dana ketika sahamnya diturunin. Cent terbang   :rocket::rocket::rocket:
Ini adalah foto",Positif
1477,"Membalas : ASSA.png
Yuk Pelan2 aja  ",Positif
1478,ASSA udah tembus 2200,Positif
1479,"Membalas : CENT.png
Matap nih hu bill, buy on breakout deh ",Positif
1480,Fire kembali nakal ,Positif
1481,Semoga cent manggung hari ini   ,Positif
1482,semoga CENT ga false promise,Positif
1483,BNBA bangunnn,Positif
1484,Wahai sales AGII. Bersenang2 lah kalian  ,Positif
1485,happy cuan WMUU,Positif
1486,"Membalas : LINK.png
Happy cuan",Positif
1487,Mtps :rocket::rocket:,Positif
1488,bnli go go,Positif
1489,"Membalas : keren ya kang.. di fire jg gitu tuh.
Kmren emg mantau ZBRA dan MG haka di harga ARA puluhan ribu lot ",Positif
1490,"BBHI iseng2,ngegas  ",Positif
1491,Ayo DOID    ,Positif
1492,Arakan mtps ndar:rocket::rocket:,Positif
1493,Mtps :rocket::rocket::rocket:,Positif
1494,"JPFA sdg bidik kenaikan (alias janji janji) , WMUU sudah realize cuan 102%.",Positif
1495,WMUU punya rumah potong ayam terbesar,Positif
1496,"Membalas : Photo
Bisa naik ngalahin cpin ga Hu?  ",Positif
1497,"Membalas : Ga yakin ini. Coba kasih stock pick, mendadak pada bangun silent readernya hehe. Mayoritas manusia tentunya mau yg instan, di m
Pdhl kmrn om billy ud kasi byk pilihan chart stockpick. Tinggal mana yg sesuai ya buy aj. ASSA nya joss kmrn     ",Positif
1498,AGII hari ini meroket,Positif
1499,"Membalas : Saran ko MY di grup coin, yang pegang FREN dan sudah cuan jual separuh di cumdate, separuh tebus RI.. Andaikan RI bagus bersyuku
hukum probabilitas
kalo abis RI msih naik,
km bs pke cuan yg ud di TP beli lagi",Positif
1500,"Saran ko MY di grup coin, yang pegang FREN dan sudah cuan jual separuh di cumdate, separuh tebus RI.. Andaikan RI bagus bersyukur masih pegang separuh, andai RI bapuk ya bersyukur sudah amanin cuan separuh.",Positif
1501,"Membalas : Besok Cent uda kuat nanjak blm ya pak Aho
Semoga besok ijo. Jadi bisa tembus pak.",Positif
1502,"Membalas : Miris baca ini. Ntah gimana mau sukses ini RI  
warrantnya banyak kak   ... saya sempet iseng bikin kalkulasi, ini bisa menguntungkan kedepannya kl tebus Rnya",Positif
1503,"Membalas : 2900 masih bisa , tapi entah kapan
antm target saya masih sama seperti dulu 4 rebu   ",Positif
1504,"Membalas : Btw ANTM masih ada potensi 2500 lho... #bukan pompom Saya ga ada barang.
2900 masih bisa , tapi entah kapan",Positif
1505,"Membalas : Sama kaya antm om pas di 3200 atas bnyk yg blng ke 4 rb. Bahkan ahli candle, cfa, astronomi pun 1 suara
Btw ANTM masih ada potensi 2500 lho...

#bukan pompom

Saya ga ada barang.",Positif
1506,"Membalas : EMTK, ALADIN, PNBS besok lanjut ngegas
Ngegas pake rem gak?",Positif
1507,"EMTK, ALADIN, PNBS besok lanjut ngegas",Positif
1508,Mdka bsok bakal naik,Positif
1509,"Membalas : Emgnya suspend yaa zbra??
ZBRA bukannya baru buka suspend hr ini tp buka suspend pun ttp ARA   nanti jgn2 ngegas ngebut sprt BANK  ",Positif
1510,"Membalas : Waktu harga nya 3000 ada pihak2 yg keluarin report bisa ke 5k dan 7k loh
Sama kaya antm om pas di 3200 atas bnyk yg blng ke 4 rb. Bahkan ahli candle, cfa, astronomi pun 1 suara ",Positif
1511,"Membalas : Cari saham pundamental bagus, pasti ijo terus 
Saya screening juga fundamental kak....kepentok ptba skg    fundamental semakin bagus...harga makim diguyur",Positif
1512,"Membalas : Photo
Legend nih   
Membalas : 11 hari arb malahan uniq  
Cari saham pundamental bagus, pasti ijo terus ",Positif
1513,ada bandar mppa kasih kode nge bid 500rb lot    ,Positif
1514,Besok Cent uda kuat nanjak blm ya pak Aho,Positif
1515,Film mendadak terbang,Positif
1516,bbri mantab,Positif
1517,"Membalas : happy cuan BANK , PNBS
Dulu penasaran bgt sama yg namanya yg baru IPO krna ara terus. Akhirnya dapet BANK, tp takut akhirnya abis naik lgsg jual. Pas sore liatin lagi kok kayaknya bid nya masih ok akhirnya besoknya masuk lagi (walaupun cm lot kecil) dan mengaplikasikan kata para pakar ""let your profit run"". Kesini2 dapet rumor bank mini dan ovo, lucky me skr udah 150an%. Biar cuma lot mini tapi hati senang padahal habis suspend sempat mau dibuang krna takut Arb.",Positif
1518,"happy cuan BANK , PNBS",Positif
1519,Mtpi yes truk yes,Positif
1520,"Membalas : Kalo saham bagus skali ARA pokoke suspend, kalo saham gurih sampe harga sesuai penitip terus aja
iya ya   
assa ga usah ara gpp.. santai aja yg penting naik terus....
kaya same..",Positif
1521,"viva > 78 tambah
Ini adalah foto",Positif
1522,"Membalas : ASSA.png
soon to the sun",Positif
1523,Truk aja ah,Positif
1524,Ayo ahap sdh byk pompomers rekomen,Positif
1525,ASSA nya ngegas    ,Positif
1526,Arakan ahap ndar:rocket::rocket:,Positif
1527,Ahap ngegas,Positif
1528,"Membalas : OVO x Shopee x BANK :white_check_mark: https://finansial.bisnis.com/read/20210415/90/1381525/sea-group-induk-shopee-disebut-incar-bank-aladin-sy
Wkwkwkwkw liat animo bgs bursa moncer apalagi ...",Positif
1529,"Membalas : itu rups DMAS jadi engga sih pak?
deviden nya biasa sethn 2x, perkiraan yg pertama bulan dpn d 25 perak/10persenan",Positif
1530,"ayo same, scma udah 6% tuh",Positif
1531,PNBS bolak balik TP,Positif
1532,"Membalas : BJTM ama DMAS. cicil smp hri bagi deviden.
Bjtm kembali ke BOS ... 805  ",Positif
1533,"Membalas : BJTM ama DMAS. cicil smp hri bagi deviden.
itu rups DMAS jadi engga sih pak?",Positif
1534,"cicil lagi BJBR. deviden trap hanya sementara.
",Positif
1535,BJTM ama DMAS. cicil smp hri bagi deviden.,Positif
1536,Cuan cuann CPIN,Positif
1537,"slow but sure
Ini adalah foto",Positif
1538,"Membalas : EMTK SAME https://m.bisnis.com/market/read/20210414/192/1381012/saat-kilau-emtek-emtk-mulai-menyinari-omni-hospitals-same
Yuk SAME yg belum naik tinggi",Positif
1539,ARAkan EMTK,Positif
1540,"Membalas : petok2 :rocket::rocket::rocket:
cpin bukan saya yang haka lho ya   lumayan 5% buat seekor ayam impor ",Positif
1541,SAME :rocket::rocket::rocket:,Positif
1542,"Membalas : https://www.tradingview.com/x/1wG6IzKR/ ERAA yg saya liat di weekly pak
menurut saya handlenya terlalu dalam *CMIIW",Negatif
1543,"Membalas : CNBC blm update sepertinya Q1 2021 uda untung
CNBC kayaknya loss banyak di film wkwkkwk",Negatif
1544,cent turunkan dulu yuk,Negatif
1545,Cent suda turun,Negatif
1546,Agro masih blm ada tanda2  ,Negatif
1547,Mppa kok gak ngegas lg  ,Negatif
1548,"Membalas : Ente aja kali om wkwkw aq mah di 390 santuyyy
Hehe FILM sih ga masuk watch list saya, gorengannya koresterol tinggi",Negatif
1549,FILM ARB tiba2 wkwkw,Negatif
1550,paraah TGRA arb 2 hri beruntun    #bolpenpipiaipi,Negatif
1551,"Membalas : Photo
Siap2... ANTM akan longsor alias ARB today... ",Negatif
1552,"bbyb ri nya makin ga jelas, maish tentatif ga jadi bulan ini",Negatif
1553,"Jelas ini FREN ga yakin harga induknya bisa di atas 120, so mancing ritel ikut right issue dg iming2 trading waran",Negatif
1554,"Membalas : Karena CLnya terlambat kak.... Kalau mau pelajari dulu bagaimana cara baca chart dengan support resisten, dan tradinglah d saham
Saya terlambat CL di bbkp...ga nyangka aja dy ambrol padahal chart  bagus waktu itu. ",Negatif
1555,"ENVY tgl tunggu waktu delisting ini kayaknya. btw BAPI apa kabar ya?
",Negatif
1556,"Membalas : lppf dari 20rebuan 2016 ampe serebuan 2021 hu wkwkwk
Sampai skrg blom balik harga itu ya    ",Negatif
1557,"Membalas : Photo
lppf dari 20rebuan 2016 ampe serebuan 2021 hu wkwkwk",Negatif
1558,"Membalas : Setidaknya uniq hr kedua masih ara. Lah fimp hari kedua udh arb 10% lg
Gk ada yg lebih serem dibanding ARBnya BNBA  ",Negatif
1559,Yang narik ihsg ternyata unvr  ,Negatif
1560,"Mirip chart nya ama ini..hari pertama ara setelah itu 3 hari arb trus naik lagi. Sejauh ini ritmenya sama  
Ini adalah foto
11 hari arb malahan uniq  ",Negatif
1561,"Membalas : Canggih ni sis...bisa balikin 25jt...
cuan gw aja udh abis semua main dr desember  ini balikkin modal susah bgt kena apes lg",Negatif
1562,Aktor lawak ihsg si BBRI nih  ,Negatif
1563,"MARI trauma sodaranya keciduk BEI.. wkwkwk.. Sabar yg punya MARI
Ini adalah foto",Negatif
1564,"Membalas : MLPL koreksi ya?
Iya om.. mlpl bakal turun dibawah 145 .. suport terkuat sih di 120",Negatif
1565,"Membalas : PTBA :cl:
Ayoo cutloss",Negatif
1566,PTBA :cl:,Negatif
1567,"Membalas : Bandarnya BJBR raja tega
Expired date",Negatif
1568,"Membalas : Bandarnya BJBR raja tega
Lah emg dri taun ke taun jg kya gtu kok pak, stlah exdate arb 3hari 3 mlm ",Negatif
1569,"Membalas : Bandarnya BJBR raja tega
org deviden yield ya gede ya wajar d banting",Negatif
1570,Bandarnya BJBR raja tega,Negatif
1571,"Abba kna suspend, selevel lainnya pd cemas  ",Negatif
1572,"Membalas : SAME kita tunggu sabar lagj sampai RI kedua nih
SAME saya sudah ga mau pethakilan, gembok manis dan hilangkan kuncinya sampai nambah muatan lagi dengan tebus R nanti   ",Netral
1573,"Membalas : Sebulan itu sebentar kak, saya dulu nunggu SAME sampe RI hampir 2 bulan
SAME kita tunggu sabar lagj sampai RI kedua nih",Netral
1574,"Membalas : mantep mua arto jg kan dah cukup kotos masuk di 9600 sy note koq
Hehe ARTO saya masih hold nih. 
Lumayan 20% dari porto dan sampai skrg belum TP. 
Kalau yg ini hold keras deh sampai IPO Gojek.
Disclaimer on ya bukan stockpick.",Netral
1575,"Membalas : mantep mua arto jg kan dah cukup kotos masuk di 9600 sy note koq
nunggu arto koreksi ke 9600 sampe pegel   ",Netral
1576,Wmuu hold dari cicak smpe jadi komodo   ,Netral
1577,hold kenceng f sdh masuk di cent ,Netral
1578,"Membalas : Semangat om   semoga break ath, inget waktu ga dapat diputar, dicelupin, apalagi dijilat
makasih pak, berkat bapak saya masih hold cent   ",Netral
1579,"Membalas : semoga ga gatel yah pak mau jualan
Pasang ts lalu lupakan *salah satu cara tahan gatel",Netral
1580,"Membalas : Nah ini...
3510 baru jual hold emtk",Netral
1581,Emtk still hold? Udh konfirm break blm dia? Habis TP dari bank kegocek gk rebuy -_-,Netral
1582,"Membalas : Ikuuut.....
Kbag tabungan masa tua, mana tau dari gocap bisa +1000%  ",Netral
1583,"Membalas : Saya liatnya juga gitu. Apalagi BK
Bner kata pakde & sales same ci rui, udh gembok aja ",Netral
0,saham antm sangat cocok untuk di hold,Netral
1,asii cocok juga kok jika mau dipakai untuk investasi,Netral
2,investasi jangka panjang sih bagusnya asii,Netral
3,asri menarik juga sebenarnya untuk di tahan,Netral
4,gak cuma antm yang cocok di tahan jangka panjang,Netral
5,untuk di hold mah paling sip ya antm,Netral
6,sudah hold antm dari dulu,Netral
7,investasi paling cocok ya di antm,Netral
8,antm untuk di simpan lama tidak apa apa kok,Netral
9,asii juga cocok untuk di simpan dalam waktu lama,Netral
10,sudah ada beberapa bulan aku simpan saham antm,Netral
11,banyak yang hold saham antm loh,Netral
12,tahan aja jangan di jual kalo antm,Netral
13,di simpan bisa juga tuh asri,Netral
14,hold bagus nya berapa lama ya,Netral
15,tunggu sampai antm naik dulu,Netral
16,tunggu aja pasti worth it,Netral
17,di hold kalau kata pakdhe,Netral
18,saham bila di hold lama harus hati hati,Netral
19,halt sama aja seperti hold,Netral
20,"jangan di jual, halt saja",Netral
21,tunggu dulu sampai harga nya stabil,Netral
22,kalau harga belum stabil ya jangan di jual mending di hold,Netral
23,hold aja itu perusahaan fundamentalnya bagus,Netral
24,kalau fundamental bagus mah di simpan saja,Netral
25,cek fundamental itu penting apa bila mau simpan saham,Netral
26,perusahaan yang memiliki fundamental yang bagus itu cocok untuk di simpan saham nya,Netral
27,saham di simpan apa bila kamu yakin saja,Netral
28,seperti saya nge halt saham antm,Netral
29,karena ya saham antm fundamental perusahaan nya bagus jadi cocok untuk di simpan,Netral
30,simpan nya jangka waktu lama,Netral
31,aku sih gembok saham antm,Netral
32,antm sudah aku kunci untuk waktu lama,Netral
33,"iya, kemarin banyak orang gembok asii",Netral
34,gembok aja asri lumayan jangka waktu panjang,Netral
35,kunci kalo fundamental nya bagus,Netral
36,seperti kemarin saya kunci asii,Netral
37,asii cocok banget sih untuk di gembok,Netral
38,asii bisa untuk di long run,Netral
39,maksud nya long run adalah di hold,Netral
40,long run juga sama dengan long keep,Netral
41,long keep arti nya adalah tahan dalam waktu yang lama,Netral
42,coba saja kalau di simpan dalam tenggat waktu yang lana,Netral
43,karena harga antm bisa berubah sewaktu waktu jadi di hold atau di halt atau di keeo,Netral
44,tetangga kemarin juga keep antm untuk long run,Netral
45,keep asii saja kali ya,Netral
46,target long run antm bagus kok,Netral
47,hold saja antm sampai cum date,Netral
48,apabila saham nya negatif terus kemungkinan akan saya hold,Netral
49,jika rugi dan niat anda berinvestasi ya mending di hold,Netral
50,atau di tunggu aja sampai harga nya normal kembali,Netral
51,simpan saja saham itu sampai cuan,Netral
52,sampai harga naik bisa di simpan saja,Netral
53,saya lebih suka untuk hold dari pada cl,Netral
54,karena cl pasti rugi ya mending saya hold,Netral
55,seperti tetangga saya dia cl tapi saya tunggu sampai stabil,Netral
56,jadi dari pada kita cl alangkah lebih baik bila kita simpan saja,Netral
57,di gembok apabila perlu,Netral
58,kalau tidak to the mending di hold saja,Netral
59,analisa saya mengenai perusahaan ini bagus untuk di simpan saham nya,Netral
60,hold dulu saham itu fundamental nya bagus,Netral
61,selain bagus untuk di hold ya hitung hitung investasi,Netral
62,bank juga bagus untuk di simpan dalam jangka panjang,Netral
63,simpan saja sampai bertahun tahun,Netral
64,hold itu saham nya,Netral
65,bagus untuk di hold,Netral
66,kalau di hold untuk jangka waktu lama bisa untung banyak,Netral
67,tunggu saja pasti bisa untung,Netral
68,tunggu dalam jangka waktu tertentu,Netral
69,tunggu sampai 2 bulan misal nya,Netral
70,simpan saja sampai banyak,Netral
71,simpan sampai harga nya naik,Netral
72,"simpan saja ini saham, berpotensi bagus dimasa depan",Netral
73,simpan sampai harga nua naik banyaj,Netral
74,stay di saham ini,Netral
75,"saham nya bagus, stay disini dulu saha",Netral
76,stay di antm udah 2 minggu,Netral
77,"sabar, di tunggu saja",Netral
78,"saham ini bagus, sabar saja",Netral
79,kunci saja saham ini,Netral
80,saham ini layak untuk di kunci,Netral
81,saya kemarin sudah kunci saham antm,Netral
82,bapak hendro juga kunci saham itu,Netral
83,tahan yang lama,Netral
84,tahan agak lama,Netral
85,seperti saham antm sudah saya tahan lama banget,Netral
86,"kemarin saya tahan saham itu, sekarang cuan banyak",Netral
87,"jangan di jual, tahan saha",Netral
88,kalau di tahan bisa cuan banyak itu,Netral
89,bisa dapat banyak keuntungan dari tahan saham yang bagus,Netral
90,bagus untuk longterm pokok nya,Netral
91,kalau bisa sih di hold yang lama ya,Netral
92,sekalian hitung hitung untuk menabung,Netral
93,kalau sudah ditabung yang banyak nanti bisa cuan,Netral
94,saham itu bagus banget loh untuk di kunci,Netral
95,kunci di masukan ke peti terus di gembok saham nya,Netral
96,biar nanti sahamnya untung banyak ketika kunci nya di buka,Netral
97,dikumpulin saja itu saham,Netral
98,kalau dikumpulin dalam jangka waktu yang panjang bisa untung,Netral
99,tahan karena bagus untuk longterm,Netral
100,kalau saya sih tetap stay di saham itu,Netral
101,karena saham itu berpotensi bagus apabila di simpan,Netral
102,coba saja simpan selama 3 bulan,Netral
103,saham itu sudah saya masukkan ke peti,Netral
104,sudah saya gembok dari kapan tau,Netral
105,kemarin juga ada beberapa yang ikut gembok,Netral
106,tabung terus pokok nya,Netral
107,"banyak kok yang tabung, kamu ikut saja",Netral
108,bagus itu untuk long run,Netral
109,efek long term nya bagus ,Netral
110,saham astra bagus untuk di simpan karena berpotensi,Netral
111,tetap stay dulu saja di situ,Netral
112,nanti juga untung kalo di simpan dengan baik,Netral
113,"sudah saya masukkan ke porto, sudah di gembok",Netral
114,dikumpulin terus sama saya sahamnya,Netral
115,karena berpotensi bagus maka nya saya kumpulin,Netral
116,sabar saja pasti untung,Netral
117,sabar jangan di jual,Netral
118,kalau sabar nanti bisa saja untung banyak,Netral
119,"wait, jangan di jual",Netral
120,hold saja itu sahamnya,Netral
121,kalau di hold bisa dapat hadiah yang menarik,Netral
122,bisa di tahan dalam jangka waktu yang lama,Netral
123,ini saham potensi nya bagus untuk di hold,Netral
124,saya bisa hold selama nya dan masih untung,Netral
125,tunggu saja jangan di jual,Netral
126,kalau tunggu cukup sabar nanti pasti membuah kan hasil,Netral
127,tabung terus yang lama,Netral
128,karena ini itu sangat bagus untuk longterm,Netral
129,"jangan di jual nanti sia sia, mending di simpan",Netral
130,di simpan terus di kunci di porto,Netral
131,masukan ke peti lalu di kunci,Netral
132,tabung untuk long run cukup bagus,Netral
133,hold terus sampai untung,Netral
134,stay sabar untuk untung yang banyak,Netral
135,karena saham ini berpotensi bagus,Netral
136,"fundamentalnya bagus ini saham, jadi bagus untuk di simpan",Netral
137,kalau sudah disimpan pasti tenang,Netral
138,"percaya sama saya, mending di simpan",Netral
139,kalau di simpan dalam jangka panjang pasti aman,Netral
140,gembok saja itu saham,Netral
141,fundamental nya benar benar bagus untuk di kunci,Netral
142,stay di saham itu saja,Netral
143,"tidak usah ngeyel, di tabung jangan di jual",Netral
144,mending di hold dulu biar menghasilkan banyak cuan,Netral
145,stay terus di antm,Netral
146,tahan saja itu sahamnya biar menghasilkan keuntungan yang banyak,Netral
147,wait jangan di jual,Netral
148,longterm sangat baik untuk saham tersebut,Netral
149,tabung untuk masa depan yang cerah,Netral
150,saya ikut saran bapak agar di tahan saja,Netral
151,"iya, karena bagus untuk di tahan",Netral
152,kunci terus itu saham nya,Netral
153,"pokoknya jangan di lepas, masukin ke gembok saja",Netral
154,tabung saja untuk masa depan bagus,Netral
155,saya sih selalu hold saham itu,Netral
156,selalu saya rekomendasikan ke siapa saja untuk hold,Netral
157,tahan saja itu saham nya,Netral
158,kalau jadi kamu sih ya saya hold,Netral
159,stay sama antm,Netral
160,"iya bener, mending stay sama antm",Netral
